ProtonEnergy_keV
0.0315989
0.0089353
0.0160376
0.0070214
0.0002973
0.0004944
0.0002845
0.3969985
0.5836354
0.0105962
0.0036318
0.0009549
0.0002087
0.0024493
0.0013175
0.0004553
0.0002047
0.9121700
0.0541478
0.0081391
0.0020095
0.0232876
0.0006671
0.2322081
0.6386797
0.1047571
0.0111008
0.0132547
0.0001885
0.0002102
0.0001192
0.0869234
0.3302089
0.5798717
0.0003414
0.0002842
0.0010838
0.0001931
0.0003419
0.0002059
0.0006778
0.0001681
0.2031553
0.4712681
0.1427616
0.1719367
0.0102902
0.0006736
0.0001946
0.8711487
0.1234871
0.0016405
0.0038832
0.0003161
0.8045716
0.1372344
0.8839744
0.0442498
0.0644583
0.0072106
0.0001455
0.0002976
0.9304065
0.0287260
0.0331526
0.0017337
0.0018754
0.0026548
0.0016290
0.0001341
0.0001051
0.6775527
0.2416124
0.0400650
0.0094061
0.8663700
0.0637458
0.0422066
0.0130659
0.0069678
0.0048333
0.0004958
0.0013204
0.0003628
0.0009873
0.0001253
0.0658947
0.5558065
0.1625945
0.1075448
0.0416631
0.0618066
0.0019859
0.4230613
0.4583729
0.0705613
0.0254717
0.0137922
0.0073994
0.0016847
0.0001555
0.4735226
0.0501499
0.1602248
0.0845358
0.2222523
0.0027066
0.0031683
0.0018731
0.0020125
0.4619603
0.0644018
0.2218615
0.2284808
0.0036186
0.0031254
0.0022838
0.0005756
0.0007942
0.0002307
0.0003487
0.8536237
0.0320368
0.0660617
0.0107298
0.0056904
0.0008592
0.0014163
0.0002706
0.0001135
0.1010572
0.5437198
0.2080039
0.0691900
0.0447331
0.0229196
0.0068752
0.0021367
0.0004452
0.0014081
0.7755638
0.0442567
0.0880749
0.0559687
0.0176685
0.0035033
0.0032202
0.0090306
0.0015539
0.0011810
0.0004774
0.9357732
0.0643731
0.0002085
0.9249028
0.0245710
0.0474315
0.0028290
0.0003452
0.0003531
0.7998088
0.1705030
0.0091726
0.0028011
0.0045027
0.0050243
0.0007296
0.0001360
0.0003067
0.0002008
0.0225509
0.9580843
0.0083303
0.0083709
0.0028968
0.0001506
0.7563296
0.1409512
0.0587040
0.0360289
0.0014473
0.0007126
0.0059931
0.0002130
0.0001250
0.8062976
0.0680799
0.1962306
0.6825924
0.1170949
0.0006730
0.0038630
0.7975678
0.0347622
0.0211161
0.1183549
0.0112212
0.0055199
0.0046157
0.0010795
0.0047138
0.0005196
0.3257362
0.3819241
0.1843108
0.0756274
0.0139853
0.0039585
0.0035393
0.0062480
0.0012070
0.0019145
0.0001210
0.0014463
0.0001635
0.0001459
0.1650227
0.1086810
0.2783837
0.4252997
0.0039450
0.0005061
0.0079904
0.0020362
0.0008058
0.0041771
0.0008412
0.0002171
0.0006857
0.0019025
0.2046074
0.4249532
0.1858242
0.0073804
0.0373112
0.0219074
0.0093195
0.0734032
0.0199412
0.0061025
0.0037610
0.0005523
0.0005645
0.0025736
0.0004250
0.0007492
0.0982324
0.5146257
0.2395630
0.0939348
0.0377110
0.0092766
0.5329029
0.4085767
0.0342322
0.0115325
0.0099571
0.0024761
0.0003914
0.0003236
0.0001216
0.7254056
0.0701130
0.1944290
0.0051058
0.0027346
0.0022064
0.0001971
0.0002242
0.8434561
0.0901779
0.0639463
0.0022323
0.0005197
0.8125154
0.1106798
0.0536499
0.0177423
0.0044744
0.0005106
0.0006536
0.4732772
0.2653961
0.0833078
0.1649090
0.0118196
0.0012401
0.1052675
0.0194501
0.4421072
0.0009324
0.0402106
0.1159771
0.0160175
0.2276168
0.0102838
0.0143192
0.0056671
0.0023533
0.0001034
0.0001068
0.2461437
0.4557571
0.0170460
0.1456738
0.0315315
0.0929298
0.0101907
0.0004397
0.0004427
0.0002545
0.9898484
0.3033310
0.2703208
0.4050933
0.0069656
0.0142004
0.0001645
0.0001282
0.0001225
0.6950272
0.1922140
0.0862527
0.0029695
0.0189332
0.0025339
0.3617170
0.1177928
0.0915754
0.5045028
0.2327576
0.2463732
0.0067452
0.0080788
0.0010580
0.0007926
0.0001384
0.0603638
0.9307020
0.0653334
0.0041641
0.0001168
0.0001957
0.7901726
0.0145193
0.1115526
0.0216061
0.0530798
0.0029042
0.0062970
0.0001150
0.0002247
0.6202243
0.3767324
0.0020788
0.0005486
0.0007168
0.0001975
0.3886221
0.5473012
0.0318776
0.0138871
0.0039735
0.0002574
0.5937422
0.0932240
0.1468268
0.0740175
0.0386003
0.0270352
0.0254864
0.0010628
0.0004549
0.0021425
0.0030683
0.4322671
0.1273501
0.1010434
0.1250092
0.0904732
0.0163950
0.0646795
0.0106228
0.0002632
0.0070010
0.0006362
0.0001093
0.0034306
0.0001540
0.0013446
0.0003722
0.5915822
0.3823886
0.0061530
0.0067125
0.0075280
0.0009664
0.0033064
0.0018861
0.7174702
0.2454098
0.0030439
0.0015945
0.0294414
0.0019056
0.0006487
0.0002861
0.0002995
0.0002743
0.8003552
0.4982257
0.1685683
0.0218990
0.2018523
0.0424167
0.0285354
0.0294048
0.0031478
0.0043985
0.0004639
0.0016053
0.5994408
0.3036215
0.0529319
0.0430830
0.0011581
0.0001514
0.0001514
0.8954024
0.0271444
0.0553990
0.0191727
0.0031983
0.0001131
0.9366216
0.0575103
0.0023786
0.0013856
0.0021079
0.0002122
0.8031338
0.1747823
0.0215363
0.0006850
0.0001226
0.0002458
0.0729870
0.1475303
0.3255610
0.3319225
0.0616668
0.0167579
0.0119826
0.0009471
0.0206626
0.0074015
0.0015702
0.0011168
0.0002064
0.0002137
0.8014825
0.1343514
0.0277930
0.0195266
0.0031449
0.0014505
0.4590771
0.3358616
0.0380209
0.0031762
0.1020106
0.0517917
0.0074739
0.0013194
0.0009732
0.0008254
0.0278472
0.4225336
0.4244900
0.0177930
0.0006896
0.0001029
0.8691014
0.0996334
0.0108000
0.0111218
0.0095636
0.0001755
0.0424029
0.1258471
0.0451150
0.2987562
0.4470649
0.1849574
0.0634181
0.0015845
0.0027360
0.0015055
0.0004181
0.8696798
0.0837360
0.0412346
0.0014355
0.0010076
0.0002379
0.0030151
0.0001114
0.1706919
0.7555790
0.0532115
0.0142827
0.0055144
0.0002553
0.0009931
0.0230923
0.1726147
0.3575069
0.4139848
0.0016711
0.0303847
0.0001506
0.0009606
0.0001480
0.2190947
0.4373169
0.2606344
0.0307539
0.0304048
0.0161832
0.0051280
0.0007362
0.0002708
0.1728990
0.7532915
0.0611376
0.0130750
0.8975909
0.0662327
0.0335828
0.0008253
0.0005004
0.0016245
0.0001397
0.3134758
0.1492273
0.1009858
0.2053247
0.1919304
0.0395297
0.0286695
0.0550299
0.1238211
0.0547116
0.7013987
0.0095599
0.0147461
0.0086532
0.0008900
0.0029114
0.2059263
0.3645611
0.1979553
0.2455607
0.0037629
0.1456853
0.0053870
0.0001855
0.0011204
0.1219255
0.1612253
0.1968917
0.3734702
0.0574937
0.0193867
0.0561095
0.0034763
0.0089797
0.0013332
0.0002440
0.2153738
0.7517530
0.0043804
0.0249579
0.0031231
0.0006745
0.0001048
0.0746110
0.1808167
0.7329167
0.0090728
0.0001940
0.0014862
0.0005784
0.0002275
0.0001333
0.0003190
0.8088056
0.0494785
0.0016164
0.0209151
0.0003635
0.4261920
0.3079134
0.1506793
0.0261764
0.0580166
0.0270907
0.0008915
0.0015019
0.0008939
0.0003826
0.0007316
0.7928358
0.0011473
0.0041194
0.0220815
0.0821282
0.0236334
0.0516831
0.0164308
0.0060356
0.0002093
0.0001588
0.8398548
0.0807891
0.0310606
0.0220816
0.0186238
0.0067587
0.0009290
0.0001286
0.0002049
0.8494822
0.0003166
0.1432809
0.0067766
0.0002295
0.0003821
0.7939919
0.0441662
0.0194011
0.0243626
0.0684423
0.0208234
0.0282000
0.0005348
0.0005286
0.4601765
0.3889418
0.1027079
0.0335650
0.0112992
0.0001762
0.0018301
0.0005180
0.0010990
0.0001558
0.8802639
0.0257382
0.0643706
0.0189124
0.0024344
0.0066039
0.0004777
0.0010536
0.0006271
0.7719904
0.2129842
0.0020119
0.0004092
0.0085950
0.0032210
0.0013032
0.3576294
0.4207002
0.1777407
0.0077253
0.0016845
0.0008623
0.0085997
0.0158485
0.0082461
0.0001684
0.0008853
0.0004316
0.5733520
0.3857904
0.0038020
0.0156481
0.8218383
0.0323739
0.0350684
0.0254857
0.0271850
0.0100739
0.0004952
0.9254381
0.0090107
0.0262202
0.0392379
0.0004019
0.0001645
0.3099760
0.5040295
0.1687685
0.0001212
0.0077842
0.0078062
0.0005737
0.0008216
0.0005952
0.9681292
0.0037016
0.0096121
0.0071051
0.0039231
0.0015439
0.0041316
0.0007433
0.0012223
0.0001847
0.0002052
0.0345162
0.8192087
0.1049624
0.0376860
0.0030709
0.0001732
0.0006992
0.8357475
0.0186350
0.0946419
0.0241274
0.0070775
0.0090329
0.0102250
0.0001216
0.8465191
0.0705808
0.0022109
0.0726612
0.4464535
0.0164133
0.4041860
0.1133594
0.0022709
0.0077421
0.0017321
0.0002531
0.0006252
0.0002297
0.0002869
0.0719963
0.6841693
0.2269166
0.0089433
0.0009575
0.0069132
0.6757271
0.0203746
0.2739375
0.0037863
0.1452138
0.1306852
0.5870700
0.0176099
0.1111076
0.0004669
0.0027526
0.0053458
0.8116175
0.1371827
0.0241922
0.0087741
0.0015660
0.4812309
0.0354380
0.1718304
0.0682868
0.1353110
0.0200455
0.4467758
0.0261173
0.1031113
0.0098814
0.0087848
0.0036189
0.0037057
0.0004312
0.0016031
0.0008306
0.0001547
0.1558759
0.2834526
0.3637608
0.0736276
0.1631903
0.0871712
0.1390236
0.3751905
0.1871647
0.0111757
0.0253729
0.0065618
0.0042639
0.0008443
0.0002805
0.0001015
0.0120603
0.1394252
0.2686925
0.2535529
0.0582308
0.4421734
0.2107234
0.2456614
0.0700781
0.0085820
0.0021024
0.0177837
0.0021996
0.0003406
0.0004693
0.0003406
0.6275565
0.0050841
0.0109154
0.1269240
0.0429574
0.1317549
0.0218933
0.0237983
0.0075506
0.0011783
0.0002601
0.0002052
0.1157042
0.0153536
0.9729139
0.0260326
0.0003276
0.0003159
0.7800081
0.0550197
0.0198733
0.4120405
0.4386536
0.0877309
0.0598683
0.0007933
0.0012375
0.0001945
0.7214222
0.1202156
0.0067307
0.0057063
0.0458935
0.0366835
0.0263192
0.0151260
0.0021122
0.0031352
0.0001655
0.0001315
0.5240992
0.1369869
0.0760723
0.0510762
0.0241409
0.0225784
0.0077731
0.0003803
0.4760093
0.3903145
0.0381978
0.0521617
0.0047560
0.0194933
0.0108494
0.0049105
0.4445684
0.4588704
0.0059882
0.0160733
0.0507442
0.0014305
0.0119335
0.0049025
0.0001659
0.0007974
0.0036684
0.0009389
0.0003622
0.8686528
0.1206721
0.0050223
0.0030557
0.0003045
0.0004015
0.4485274
0.1860251
0.2285716
0.0553541
0.0068538
0.0717053
0.0008384
0.0015788
0.0002426
0.0005383
0.0001543
0.6608296
0.0877242
0.2269560
0.0001049
0.0145222
0.0025541
0.0076013
0.0001652
0.5583536
0.0331336
0.1976506
0.1351429
0.0346603
0.0048093
0.4494072
0.3954277
0.0071084
0.0253843
0.0027890
0.1188392
0.0005887
0.4311319
0.2200829
0.1824333
0.1007675
0.0092740
0.0124720
0.0442295
0.4766943
0.3967474
0.0589083
0.0036104
0.0596397
0.0013766
0.0033370
0.0001422
0.5064885
0.4858275
0.0001748
0.0007835
0.0041121
0.0030386
0.1282418
0.7263080
0.0572235
0.0345674
0.0459131
0.0070438
0.0002204
0.0006671
0.0001947
0.7493663
0.0305353
0.0383299
0.1346684
0.0471534
0.0004510
0.3170430
0.6533820
0.0150674
0.0118295
0.0018537
0.0003133
0.0010133
0.7179072
0.0979781
0.0225880
0.0695145
0.0921775
0.0001169
0.0001516
0.7692164
0.0888044
0.1282102
0.0013387
0.0007469
0.0043660
0.0021675
0.0039024
0.0007485
0.0005436
0.0002787
0.8489517
0.0469964
0.0312301
0.0223913
0.0268394
0.0029201
0.0207581
0.0001739
0.0001036
0.2642056
0.0714143
0.3198829
0.0401645
0.9147947
0.0513354
0.0321101
0.0021595
0.0001014
0.8625663
0.0280243
0.0015242
0.0885791
0.4784244
0.2979951
0.1291816
0.0018383
0.0017602
0.0016288
0.0007536
0.0003559
0.6704387
0.0199401
0.2205647
0.0395919
0.0228114
0.0152618
0.0103002
0.0012102
0.0002596
0.0001294
0.1555370
0.1867246
0.3097602
0.1519641
0.0452470
0.0779748
0.0316604
0.0399066
0.0007599
0.0003635
0.0004887
0.0001149
0.1408219
0.3022852
0.4300235
0.1090642
0.0039735
0.0097766
0.0001876
0.0017791
0.0003784
0.0005632
0.0008857
0.0002360
0.0001818
0.0001855
0.8829366
0.0423653
0.0298351
0.4231705
0.0395120
0.4803638
0.0179713
0.0387721
0.0001102
0.0003982
0.2290746
0.3400930
0.2284739
0.0172681
0.1264640
0.0135172
0.0016512
0.0116823
0.6986819
0.0470960
0.1522045
0.0716736
0.0274288
0.0001175
0.0008070
0.0005129
0.0002477
0.0007685
0.0007660
0.5129580
0.5724569
0.2703112
0.0313483
0.0275440
0.0575752
0.0203618
0.0168487
0.0007369
0.0012624
0.0005474
0.0008149
0.0002207
0.0002486
0.0001350
0.9611120
0.0253222
0.0043357
0.0069898
0.0023826
0.0003851
0.1906628
0.2883236
0.5066950
0.0129433
0.0011815
0.0005222
0.4860056
0.3580349
0.0124648
0.0053230
0.0077679
0.0006574
0.0019717
0.0007817
0.0003890
0.3489835
0.5326857
0.0748278
0.4630544
0.1568715
0.0095255
0.2244461
0.0027375
0.0030369
0.0008171
0.0007718
0.3962862
0.2391746
0.3495721
0.0060732
0.0070922
0.0011773
0.0009410
0.0001315
0.2329518
0.6504719
0.0409337
0.0577587
0.0169031
0.0013371
0.8440383
0.5534198
0.2717500
0.0952703
0.0761215
0.0032762
0.0003194
0.0002769
0.1197696
0.4748340
0.1051295
0.0282488
0.1060945
0.1522948
0.0003613
0.0089527
0.0045059
0.0001936
0.4471416
0.2096257
0.0234071
0.2263703
0.3263010
0.1095701
0.0241840
0.0401821
0.0338909
0.0683526
0.3897057
0.1580811
0.1756091
0.0859514
0.0174481
0.0160917
0.0114388
0.0119323
0.3871142
0.5618573
0.0271768
0.0021470
0.0073764
0.0037395
0.0006112
0.0096436
0.0004477
0.0001933
0.6679099
0.0891733
0.1993794
0.0286303
0.0137903
0.0006665
0.0004818
0.0004264
0.4749188
0.2607023
0.1323443
0.0849644
0.0073461
0.0098112
0.0101029
0.0170256
0.0012253
0.0015637
0.0002324
0.0001420
0.0001606
0.7712944
0.1795385
0.0322428
0.0153148
0.0021113
0.8177864
0.1724878
0.0024197
0.0041541
0.0011903
0.0002086
0.0016568
0.0005500
0.5260808
0.1195142
0.0257140
0.1156408
0.5860340
0.3640074
0.0385976
0.0019095
0.0030707
0.6099114
0.0463261
0.0194206
0.0323023
0.1219345
0.0084430
0.0641564
0.0057960
0.0109711
0.0427441
0.0080072
0.0082382
0.0022689
0.0004536
0.0004096
0.0005814
0.2349928
0.3467727
0.1863057
0.0209070
0.1923565
0.0030013
0.0022856
0.0013131
0.3482823
0.1956883
0.0108611
0.3481058
0.4562617
0.4644262
0.0191170
0.0022309
0.0059779
0.0031787
0.0010291
0.0031998
0.4632950
0.1822271
0.0191492
0.1280349
0.1362554
0.0565970
0.0048647
0.0081904
0.0005382
0.0003153
0.0001803
0.0005380
0.0002540
0.9447157
0.0538255
0.0004996
0.0008022
0.0004285
0.0001377
0.0001012
0.7402402
0.1486359
0.0050266
0.0378333
0.0219024
0.0076054
0.0158649
0.0121109
0.0086244
0.0001481
0.0011175
0.0007657
0.0004751
0.9096980
0.0879660
0.0015779
0.0005884
0.0005655
0.0001157
0.3516080
0.0497713
0.7872254
0.1014464
0.0698369
0.0213020
0.0082302
0.0100750
0.0014865
0.0003537
0.0002886
0.0001834
0.8314886
0.0602029
0.0151930
0.0875243
0.0057068
0.2045533
0.1364305
0.5888980
0.0118492
0.0090255
0.0251221
0.0027909
0.0025510
0.9052171
0.6342068
0.2996429
0.0026897
0.0381137
0.0198178
0.8757564
0.1169423
0.0049721
0.0015008
0.0012381
0.6367706
0.0970815
0.2529335
0.0023327
0.0002581
0.0047545
0.0017071
0.0009523
0.0011942
0.0020248
0.0004531
0.8743427
0.0826276
0.0278930
0.0080945
0.0065721
0.0003595
0.5705334
0.1493566
0.0878619
0.1058301
0.0144984
0.0021654
0.0004000
0.6418842
0.2047522
0.0906361
0.0115161
0.0091131
0.5575927
0.3579039
0.0493347
0.0001265
0.0134039
0.0029147
0.0028548
0.0024211
0.0016369
0.0098065
0.0008827
0.0015979
0.4893140
0.1922128
0.1375313
0.1039682
0.0184363
0.0161548
0.0070882
0.0165116
0.0181167
0.0001603
0.0005283
0.0002723
0.0002447
0.3077991
0.5850138
0.0366094
0.0061669
0.0416244
0.0109579
0.0115059
0.0006124
0.0001505
0.2148169
0.1879518
0.2066993
0.1226101
0.0698046
0.0741600
0.0147499
0.0005156
0.0228457
0.0012490
0.0042270
0.0001838
0.0001629
0.6682296
0.0260558
0.0026410
0.4657836
0.2352664
0.0388617
0.2075481
0.0246813
0.0149795
0.0104136
0.0002697
0.9954483
0.0033718
0.0014761
0.8957212
0.0298436
0.0207516
0.0173385
0.0292620
0.0018165
0.0002304
0.0018462
0.0031872
0.0004748
0.3777076
0.1202972
0.1758124
0.0493027
0.1589587
0.0507417
0.0446156
0.0153272
0.0070754
0.0002891
0.0003748
0.3457665
0.1630201
0.2691258
0.0910177
0.0113022
0.0475481
0.0438013
0.0262985
0.0021672
0.0002402
0.0002310
0.0013638
0.7339603
0.0511168
0.0163069
0.0827853
0.0791188
0.0346803
0.0006553
0.0004410
0.0269536
0.1989390
0.1278262
0.6781586
0.2894773
0.0156486
0.0164102
0.8727199
0.0004205
0.0627190
0.0573286
0.0056413
0.0015059
0.0001491
0.7544893
0.0916678
0.0078842
0.1110230
0.0346967
0.0002646
0.0003129
0.0844225
0.0286820
0.0736891
0.1026905
0.0395571
0.0184781
0.5016285
0.0026469
0.0174775
0.0872177
0.0024857
0.0003274
0.0007747
0.0013568
0.0001184
0.0002776
0.0003200
0.0001048
0.9010386
0.0334026
0.0453094
0.0070130
0.0092699
0.0005620
0.0016227
0.0007757
0.0002640
0.0007807
0.0002818
0.0780678
0.5193960
0.3453100
0.0204477
0.0330871
0.0020109
0.8165059
0.0128478
0.0603258
0.1099453
0.0005348
0.0001859
0.2799415
0.4751369
0.1102950
0.0845564
0.0289707
0.0104248
0.0043361
0.0050234
0.0013261
0.0004521
0.5281060
0.1178597
0.2462450
0.0133328
0.0015312
0.0002373
0.4730409
0.1672653
0.1917998
0.0959336
0.0431255
0.0124206
0.0052185
0.0059219
0.0021268
0.0016108
0.0005137
0.6988090
0.1662106
0.0028600
0.0608656
0.0282283
0.0335872
0.0052127
0.0029892
0.0005466
0.0001149
0.3283874
0.0363136
0.6244900
0.0102446
0.0008118
0.0002009
0.6667151
0.1637016
0.0024736
0.0842509
0.0020273
0.0462565
0.7075744
0.0269282
0.1044122
0.0248802
0.0068906
0.0476371
0.0538357
0.0236233
0.0026892
0.0002064
0.0002698
0.0007586
0.0004615
0.0002161
0.8071796
0.0370708
0.0015578
0.0093920
0.0026681
0.0010358
0.0022875
0.4641618
0.4853950
0.0003656
0.0138417
0.0364446
0.0001575
0.4724984
0.3317708
0.0284171
0.1626962
0.0005890
0.0023820
0.0012811
0.0001284
0.0002237
0.0004718
0.7201499
0.2062208
0.6275268
0.1559177
0.0938486
0.0227272
0.0099493
0.0084014
0.0069345
0.0113817
0.0067804
0.0505513
0.0032441
0.0027502
0.0002517
0.7415165
0.2303496
0.0001210
0.0041420
0.0207266
0.0036293
0.0903928
0.4643106
0.0762674
0.0677769
0.1280592
0.0491751
0.1019441
0.0148483
0.0011759
0.0011444
0.0001789
0.2940933
0.3399408
0.2124054
0.1535990
0.0002795
0.0001193
0.1731937
0.3408254
0.3248996
0.1265499
0.0283422
0.0023302
0.0019680
0.0017405
0.0002707
0.0001293
0.7747764
0.1042492
0.0898559
0.0262506
0.0049278
0.0001535
0.0001940
0.2809012
0.0494692
0.5360010
0.0971693
0.0020485
0.0278721
0.0016578
0.0033181
0.0017506
0.0003306
0.7122688
0.1219275
0.0339724
0.0402115
0.0436726
0.0404063
0.0027483
0.0039257
0.0008264
0.0003992
0.0001067
0.9480968
0.0379290
0.0032909
0.0084886
0.0017671
0.0002990
0.0006189
0.9160626
0.0543267
0.0048304
0.0111266
0.0030043
0.0010478
0.0057845
0.0010914
0.0004759
0.0001872
0.9307360
0.0532370
0.0022349
0.0037788
0.0068068
0.0001969
0.0004753
0.0028696
0.0001609
0.6590378
0.1707303
0.0293958
0.0312866
0.0243319
0.0098146
0.0028482
0.0005093
0.0009122
0.0013615
0.0019868
0.0005031
0.0003908
0.0002888
0.4662828
0.5196542
0.0088821
0.0042928
0.0007009
0.0003263
0.0001052
0.3044086
0.0306897
0.1502624
0.0361575
0.1572683
0.5872237
0.1149005
0.2445724
0.0042386
0.0301622
0.0163459
0.0002497
0.0019419
0.0002956
0.0004211
0.1580110
0.3560309
0.1236111
0.0683877
0.0355201
0.5050303
0.0892041
0.1051227
0.2302606
0.0679863
0.0023763
0.0004157
0.8724495
0.0842296
0.1691258
0.6503526
0.1638394
0.0091813
0.0042053
0.0009452
0.0009390
0.0011009
0.0001673
0.3186162
0.5454719
0.0230064
0.0987290
0.0052438
0.0082132
0.0009147
0.0003487
0.2980765
0.3559630
0.2961182
0.0346655
0.0111986
0.0008841
0.0016626
0.3631765
0.4268862
0.0768691
0.0462077
0.0736152
0.0059748
0.0005691
0.0024443
0.0014308
0.0024228
0.0005525
0.0003224
0.2104401
0.3656320
0.2335747
0.1344412
0.0306930
0.0118473
0.0095160
0.0023584
0.0011649
0.0008742
0.6804699
0.0872336
0.0792729
0.1455850
0.0006091
0.0055572
0.0001514
0.0015541
0.3365536
0.2416332
0.1630931
0.0137000
0.1524013
0.0851583
0.0002282
0.0023509
0.0018668
0.0013301
0.0006547
0.0005934
0.0005888
0.0001843
0.0001128
0.4516185
0.2601479
0.1636540
0.0994689
0.0013997
0.0220081
0.0018619
0.0001184
0.0001066
0.0001411
0.3364205
0.2584891
0.1209813
0.1026941
0.0223520
0.0292057
0.0001059
0.0534356
0.0715342
0.0050807
0.0002346
0.9420341
0.4381623
0.4755055
0.0461989
0.0216042
0.0125860
0.0020683
0.0037252
0.0006499
0.3760557
0.3253685
0.0654493
0.2257667
0.0010303
0.0008748
0.0001398
0.0055273
0.0001028
0.0002012
0.7434907
0.2029201
0.0051861
0.0155900
0.0313635
0.0003972
0.0002824
0.4433361
0.1682719
0.1294588
0.2106091
0.0273310
0.0071367
0.0014537
0.0083016
0.0006731
0.0007743
0.0016031
0.0011912
0.0001771
0.7390516
0.1384307
0.0464662
0.0520357
0.0126326
0.0051731
0.0061436
0.0002025
0.0001051
0.0001666
0.8581252
0.0908710
0.0305922
0.0194003
0.0013780
0.0001219
0.4060425
0.1974006
0.0223596
0.2634499
0.0181784
0.0166223
0.0307228
0.0423892
0.0027972
0.0005331
0.5025112
0.4090515
0.2676780
0.5951594
0.0099160
0.0642178
0.0094663
0.0307236
0.8902770
0.0708528
0.0329555
0.0015555
0.0027550
0.7595558
0.1647239
0.0281972
0.0441780
0.0011950
0.0018302
0.0003924
0.0002846
0.9262290
0.0054132
0.0208711
0.0332849
0.6883418
0.2096290
0.0585302
0.0256587
0.0144125
0.0009331
0.0017446
0.6798553
0.1899231
0.0902911
0.0028859
0.0311691
0.0052145
0.0008469
0.0001135
0.0001746
0.8093967
0.0394129
0.1324011
0.0080323
0.0058036
0.0018341
0.0005810
0.0019697
0.0009823
0.1800409
0.4612590
0.1782815
0.0764426
0.0086901
0.0312157
0.0101080
0.0399329
0.0095151
0.0016372
0.0016106
0.0011084
0.0003768
0.0001287
0.3028558
0.0327079
0.1391350
0.6817728
0.0549982
0.0343987
0.0560296
0.0006086
0.0006776
0.0316275
0.0619807
0.3293790
0.7001849
0.1759616
0.0652847
0.0525630
0.0040413
0.0002958
0.0003045
0.0011329
0.0004460
0.0002254
0.6202377
0.1506333
0.2068435
0.0218822
0.0001229
0.0006789
0.3176373
0.3768457
0.2676770
0.0369144
0.0001505
0.0007139
0.0002665
0.0001790
0.1000729
0.8535916
0.0251337
0.0103262
0.0059128
0.0053403
0.0001098
0.7755282
0.0314546
0.0015528
0.0460731
0.0960030
0.0095423
0.0338146
0.0030558
0.0001492
0.0004352
0.0025826
0.3388683
0.1158033
0.0862422
0.1636192
0.1909629
0.0502362
0.0037166
0.3084764
0.3950370
0.1609372
0.0257738
0.0731305
0.7113419
0.2229542
0.0279733
0.0188846
0.0119554
0.0047248
0.0016537
0.0008760
0.0001364
0.2018221
0.6724252
0.0864676
0.0074340
0.0191956
0.0095957
0.0031965
0.0001428
0.0001525
0.1593248
0.0204507
0.3845804
0.2392436
0.0660126
0.0827662
0.0087997
0.0352777
0.0038440
0.3060237
0.5049026
0.0360897
0.0132819
0.0031979
0.1221027
0.0038034
0.0070547
0.0027652
0.0005693
0.0005272
0.3479734
0.5812485
0.0629259
0.0067177
0.0005022
0.0001218
0.0009939
0.2996849
0.3560338
0.2680751
0.0440928
0.0081209
0.0238068
0.0002616
0.0003849
0.6977080
0.1901334
0.0987418
0.0115840
0.0008747
0.0006306
0.0001892
0.0004660
0.0001578
0.8335223
0.1021877
0.0215105
0.0229260
0.0167800
0.0006107
0.0007299
0.0017999
0.5160962
0.1026428
0.1980511
0.1563288
0.0117214
0.0011211
0.0100149
0.0008455
